"","id","Ecosystem.Service.Category","Country","Spatial.Extent","Spatial.Unit.Published","Single.Value.Converted","cveg.brevstdit","cveg.brsutecdt","cveg.brsuteclt","cveg.brrgtrt","cveg.brsutewmt","cveg.brevtrt","cveg.trs","cveg.ndevtecdt","cveg.ndevteclt","cveg.ndevtedtt","cveg.ndevtedttht","cveg.ndevstdit","cveg.ndsutecdt","cveg.ndsustswt","cveg.brevdtt","cveg.brevdttht","cveg.c3hh","cveg.c3dh","cveg.c4h","cveg.brsuas","cveg.brsutecds","cveg.brsutewms","cveg.brevtecds","cveg.brevtewms","cveg.brevxs","cveg.sds","cveg.bobrsu","cveg.bondev","cveg.bondsu","cveg.c3gra","cveg.tebrsu","cveg.tebrev","cveg.tendev","cveg.c4gra","cveg.trbrev","cveg.trbrrg","cveg.bne","cveg.bine","cveg.bns","cveg.tebs","cveg.ibs","cveg.tebe","cveg.trbe","cveg.tribe","cveg.trbr","cveg.c3g","cveg.c4g","PFT.brevstdit","PFT.brsutecdt","PFT.brsuteclt","PFT.brrgtrt","PFT.brsutewmt","PFT.brevtrt","PFT.trs","PFT.ndevtecdt","PFT.ndevteclt","PFT.ndevtedtt","PFT.ndevtedttht","PFT.ndevstdit","PFT.ndsutecdt","PFT.ndsustswt","PFT.brevdtt","PFT.brevdttht","PFT.c3hh","PFT.c3dh","PFT.c4h","PFT.brsuas","PFT.brsutecds","PFT.brsutewms","PFT.brevtecds","PFT.brevtewms","PFT.brevxs","PFT.sds","PFT.bobrsu","PFT.bondev","PFT.bondsu","PFT.c3gra","PFT.tebrsu","PFT.tebrev","PFT.tendev","PFT.c4gra","PFT.trbrev","PFT.trbrrg","PFT.bne","PFT.bine","PFT.bns","PFT.tebs","PFT.ibs","PFT.tebe","PFT.trbe","PFT.tribe","PFT.trbr","PFT.c3g","PFT.c4g","gdp_pc","logESValue","logGDP","pct_covered","pct_covered_orc","pct_covered_car","cveg_total","cveg_total_orc","cveg_total_car","EcosystemArea","Cat2","cveg","pct_covered_mean","Valuation.Methodology"
"668",668,"Regulating",13,147676.9,"Hectares",200.799199457828,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,5.30230540104582,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"nonmarket",7.84767526475611,0.257328340474299,1
"669",669,"Provisioning",13,147676.9,"Hectares",237.983253859006,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,5.47220030925901,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"market",7.84767526475611,0.257328340474299,1
"670",670,"Regulating",13,147676.9,"Hectares",290.042698586809,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,5.67002814864853,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"nonmarket",7.84767526475611,0.257328340474299,1
"671",671,"Regulating",13,147676.9,"Hectares",97.4248753791799,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,4.57908157207774,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"nonmarket",7.84767526475611,0.257328340474299,1
"672",672,"Supporting",13,147676.9,"Hectares",242.44534038907,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,5.49077628451359,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"nonmarket",7.84767526475611,0.257328340474299,1
"674",674,"Provisioning",13,147676.9,"Hectares",193.362388580215,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,5.26456608934032,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"market",7.84767526475611,0.257328340474299,1
"675",675,"Information",13,147676.9,"Hectares",95.1929478328191,1.02887437706408,1.56041302363494,1.8569513313863,0.768161218560353,4.36196769611934,0.0160078165090312,0.236098360998528,0.18774637765532,0.547786019879179,1.04949453797383,1.96232691670705,0.253363649243511,1.88005770440454e-05,0.280589068552706,1.25887204027837,1.08495713640928,0.127348819624551,0.127348819624551,0.00724686860308902,0.00111351769674558,0.0284552511820276,0.347012441310197,0.0181501030573294,0.842879616275305,0.410746781071636,0.99979095576162,0,0,0,0.169029019181773,1.12344160086243,0.927907230411406,0.00937579783058323,0.0415525839277384,0.669753146570607,0.917128551240983,0,0,0,3.03078786955049e-05,2.54534920458529e-05,0.00221022865469865,0.000308828902907455,0.00012939359291703,1.87949639056507e-05,0.000372143102393692,0.00011601259730505,0.0299280446305105,0.00249694857897192,0.00190962958991197,0.0359678222723338,0.0363487212091006,0.00547941093480483,0.0107096855327907,1.99858691094609e-05,9.14710313448952e-05,0.000316513927934147,0.0098889074165015,0.012550567397423,0,0.00806571184385031,0.0151750209753374,0.037688025806859,0.0087753606485679,0.0087753606485679,0.000999839772537479,1.52111677680125e-05,0.000279963737746144,0.012565392570786,0.000105966200215588,0.0776130165024986,0.0172062731642093,0.0588807119743294,0,0,0,0.169000907753754,0.0204902966722413,0.00985803185049553,2.09442185644548e-05,0.0331585161658752,0.00221281567684374,0.0107844568463803,0,0,0,0.000535831885710681,0.000495527067738095,0.0422094202404847,0.00341219467965182,0.00193135495272589,0.000724063083457238,0.0694880003967984,0.0158090965281661,9245.8003308407,4.5559058616671,9.13192470912147,0.134605488834733,0.245525969184155,0.39185356340401,0.00321116318486889,3.85818793002552,19.3637215457559,19878.121314098,"nonmarket",7.84767526475611,0.257328340474299,1
"676",676,"Regulating",49,1252,"Hectares",35.0108092311302,0.00180994879829034,0.00641668406661689,0.00651367551703064,0.000361857566172783,0.00869670696253973,0.000100113965447463,0.00141605134953782,0.00378227368915588,0.0411696430286461,0.0360747824772152,0.0115391573064144,0.00171806275944914,9.23076983711396e-06,0.0022410827252704,0.00262813118277807,0.00145017670946517,0.0602356723545715,0.0602356723545715,0.00295753289492832,0.00108959549115778,0.00341638762869702,0.00831965283052595,0.00449438767083532,0.0909414517771702,0.00571450170118261,0.397849773741566,0,0,0,0.0735106349870976,0.47038224025809,0.637033483135999,0.391892837558059,0.00673694843054879,0.298964226812279,0.526307248021285,0.000518057551253534,0.000411230771344665,0,0.00020605538491681,0.000363083476381935,0.00128189549971013,0,0,0,0.0014393851849545,0,0.0374485854741297,0.0520643349661176,0.0721445297625812,0.0280476753888307,0.107684529887183,0.0159687110406381,0.0114900374654427,0.00979212229799724,0.0282265776306295,0.0157478873736818,0.0247769206237314,0.0316825073195938,2.82051277452442e-09,0.0320478689760124,0.0510366298144887,0.0477379533942017,0.0404654908451939,0.0404654908451939,0.0109622489240265,0.000858297664546999,0.00321541334905177,0.0185871524541636,0.00117932862629802,0.0531108130896703,0.0168307702363483,0.357241795393137,0,0,0,0.427842978672446,0.0106186294291539,0.0217319237381944,0.0225889222433095,0.0691662901562477,0.000209938220324707,0.00089200262514739,0.00563428405842922,0.00390718940054823,0,0.00598972366065678,0.0110986736565881,0.0343396928634361,0,0,0,0.278862728914984,0,39143.9768115728,3.5556568489848,10.575001840581,0.339832292554642,0.553050685084824,1.1088136756634,0.00421970786856157,2.40482761920336,0.761182207319073,425.470030278412,"nonmarket",1.19599353779286,0.667232217767623,4
"677",677,"Regulating",49,6414,"Hectares",68.6878733486936,0.00180994879829034,0.00641668406661689,0.00651367551703064,0.000361857566172783,0.00869670696253973,0.000100113965447463,0.00141605134953782,0.00378227368915588,0.0411696430286461,0.0360747824772152,0.0115391573064144,0.00171806275944914,9.23076983711396e-06,0.0022410827252704,0.00262813118277807,0.00145017670946517,0.0602356723545715,0.0602356723545715,0.00295753289492832,0.00108959549115778,0.00341638762869702,0.00831965283052595,0.00449438767083532,0.0909414517771702,0.00571450170118261,0.397849773741566,0,0,0,0.0735106349870976,0.47038224025809,0.637033483135999,0.391892837558059,0.00673694843054879,0.298964226812279,0.526307248021285,0.000518057551253534,0.000411230771344665,0,0.00020605538491681,0.000363083476381935,0.00128189549971013,0,0,0,0.0014393851849545,0,0.0374485854741297,0.0520643349661176,0.0721445297625812,0.0280476753888307,0.107684529887183,0.0159687110406381,0.0114900374654427,0.00979212229799724,0.0282265776306295,0.0157478873736818,0.0247769206237314,0.0316825073195938,2.82051277452442e-09,0.0320478689760124,0.0510366298144887,0.0477379533942017,0.0404654908451939,0.0404654908451939,0.0109622489240265,0.000858297664546999,0.00321541334905177,0.0185871524541636,0.00117932862629802,0.0531108130896703,0.0168307702363483,0.357241795393137,0,0,0,0.427842978672446,0.0106186294291539,0.0217319237381944,0.0225889222433095,0.0691662901562477,0.000209938220324707,0.00089200262514739,0.00563428405842922,0.00390718940054823,0,0.00598972366065678,0.0110986736565881,0.0343396928634361,0,0,0,0.278862728914984,0,39143.9768115728,4.22957266761685,10.575001840581,0.339832292554642,0.553050685084824,1.1088136756634,0.00421970786856157,2.40482761920336,0.761182207319073,2179.68432444548,"nonmarket",1.19599353779286,0.667232217767623,4
"678",678,"Regulating",49,10867,"Hectares",20.6453736623938,0.00180994879829034,0.00641668406661689,0.00651367551703064,0.000361857566172783,0.00869670696253973,0.000100113965447463,0.00141605134953782,0.00378227368915588,0.0411696430286461,0.0360747824772152,0.0115391573064144,0.00171806275944914,9.23076983711396e-06,0.0022410827252704,0.00262813118277807,0.00145017670946517,0.0602356723545715,0.0602356723545715,0.00295753289492832,0.00108959549115778,0.00341638762869702,0.00831965283052595,0.00449438767083532,0.0909414517771702,0.00571450170118261,0.397849773741566,0,0,0,0.0735106349870976,0.47038224025809,0.637033483135999,0.391892837558059,0.00673694843054879,0.298964226812279,0.526307248021285,0.000518057551253534,0.000411230771344665,0,0.00020605538491681,0.000363083476381935,0.00128189549971013,0,0,0,0.0014393851849545,0,0.0374485854741297,0.0520643349661176,0.0721445297625812,0.0280476753888307,0.107684529887183,0.0159687110406381,0.0114900374654427,0.00979212229799724,0.0282265776306295,0.0157478873736818,0.0247769206237314,0.0316825073195938,2.82051277452442e-09,0.0320478689760124,0.0510366298144887,0.0477379533942017,0.0404654908451939,0.0404654908451939,0.0109622489240265,0.000858297664546999,0.00321541334905177,0.0185871524541636,0.00117932862629802,0.0531108130896703,0.0168307702363483,0.357241795393137,0,0,0,0.427842978672446,0.0106186294291539,0.0217319237381944,0.0225889222433095,0.0691662901562477,0.000209938220324707,0.00089200262514739,0.00563428405842922,0.00390718940054823,0,0.00598972366065678,0.0110986736565881,0.0343396928634361,0,0,0,0.278862728914984,0,39143.9768115728,3.02749125858786,10.575001840581,0.339832292554642,0.553050685084824,1.1088136756634,0.00421970786856157,2.40482761920336,0.761182207319073,3692.9575231913,"nonmarket",1.19599353779286,0.667232217767623,4
"679",679,"Regulating",49,4764,"Hectares",130.754033204053,0.00180994879829034,0.00641668406661689,0.00651367551703064,0.000361857566172783,0.00869670696253973,0.000100113965447463,0.00141605134953782,0.00378227368915588,0.0411696430286461,0.0360747824772152,0.0115391573064144,0.00171806275944914,9.23076983711396e-06,0.0022410827252704,0.00262813118277807,0.00145017670946517,0.0602356723545715,0.0602356723545715,0.00295753289492832,0.00108959549115778,0.00341638762869702,0.00831965283052595,0.00449438767083532,0.0909414517771702,0.00571450170118261,0.397849773741566,0,0,0,0.0735106349870976,0.47038224025809,0.637033483135999,0.391892837558059,0.00673694843054879,0.298964226812279,0.526307248021285,0.000518057551253534,0.000411230771344665,0,0.00020605538491681,0.000363083476381935,0.00128189549971013,0,0,0,0.0014393851849545,0,0.0374485854741297,0.0520643349661176,0.0721445297625812,0.0280476753888307,0.107684529887183,0.0159687110406381,0.0114900374654427,0.00979212229799724,0.0282265776306295,0.0157478873736818,0.0247769206237314,0.0316825073195938,2.82051277452442e-09,0.0320478689760124,0.0510366298144887,0.0477379533942017,0.0404654908451939,0.0404654908451939,0.0109622489240265,0.000858297664546999,0.00321541334905177,0.0185871524541636,0.00117932862629802,0.0531108130896703,0.0168307702363483,0.357241795393137,0,0,0,0.427842978672446,0.0106186294291539,0.0217319237381944,0.0225889222433095,0.0691662901562477,0.000209938220324707,0.00089200262514739,0.00563428405842922,0.00390718940054823,0,0.00598972366065678,0.0110986736565881,0.0343396928634361,0,0,0,0.278862728914984,0,39143.9768115728,4.8733179491542,10.575001840581,0.339832292554642,0.553050685084824,1.1088136756634,0.00421970786856157,2.40482761920336,0.761182207319073,1618.96104173032,"nonmarket",1.19599353779286,0.667232217767623,4
